user_id,age,gender,attracted_to,iq_share_correct,agreeableness,conscientiousness,extraversion,neuroticism,openness,avg_physical_attractiveness_rating,height_inches,income_bucket,ethnicity,religion,politics,nicotine_score,alcohol_score,marijuana_score,has_used_psychedelics,behavioral_health_score,sex_partners_score,get_along_well_with_family_score,political_tolerance_score,ethnicity_importance_score,religion_importance_score,politics_importance_score,num_children_wanted_score,already_has_kids,casual_sex_score,hard_work_and_success_belief_score
DB0MO5H2KrTeaRUPlI7tMRrWwpf1,30,female,men,0.733333333333333,42,32,23,26,28,,64,4,censored,censored,censored,0,2,0,0,3,0,1,1,0,1,1,1,0,0,3
NIuqcBFBTYa1VesASv0u1LThv6H2,26,male,women,0.466666666666667,,,,,,2.90909090909091,72,5,censored,censored,censored,1,2,2,,,1,,,0,0,1,2,0,4,
W7S0BGXOGadPWsG1qBofdJ3VRYl1,37,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
vVKigwFOV3NGBMA9mohmPDmFsKh2,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
B3rHeFzrTDeCxWgncjaIB4pr83B2,31,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
GEF1ME5013V58DUnnkYYG2UGQV02,30,female,men,,,,,,,5.5,,,censored,censored,censored,,,,,,,,,,,,,,,
HtEs8GfDNgesP9KH0WbJKl8va292,29,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
xYYIacsQ2uch5UGDm2E5FyZHibk1,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
B1iidxfA7TP047TwtTbqnTMeB7K2,20,female,men,,,,,,,9.09090909090909,,,censored,censored,censored,,,,,,,,,,,,,,,
jNNlxbXbP5NNO7FrWDqBNSbOL5B2,21,male,men,0.533333333333333,36,40,27,32,28,4.5,77,1,censored,censored,censored,0,1,1,0,2,2,1,0,0,1,2,0,0,3,4
864e4qqww4an5qWOmajvfcmFwHD3,21,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Q58ASSduolUYcgdfbIHLcpwePM52,25,female,men,0.333333333333333,40,38,41,20,30,7.36363636363636,62,5,censored,censored,censored,0,1,0,0,3,0,1,2,0,1,1,2,0,0,3
KUNcpYL0JaSlSAzC7ULjG1LoxKf1,38,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
1v5CySI4hCN9cgmHUJLYa3jEQry1,33,female,men,,,,,,,7.58333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
cVNVKmJ1YcTnMvQCIvDtwxKfdPn1,31,male,women,0.8,39,34,24,18,23,,69,8,censored,censored,censored,0,1,2,1,3,1,1,3,0,1,2,2,0,3,2
EFJa2fooEMa16cIZhe998LaEw6y1,33,female,men,0.2,37,39,31,30,29,5.71428571428571,60,5,censored,censored,censored,0,2,0,0,3,0,1,3,2,1,1,1,0,0,4
8ErXE6rIlBYew5WMLICeAbpSTA52,26,female,men,,,,,,,6.15384615384615,,,censored,censored,censored,,,,,,,,,,,,,,,
4ZGiiWViLoTPTpyCnHCrRee7za32,38,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
HWZjxzL9fZUgefNdc4VXfrR0Ysk1,29,male,women,,,,,,,3.875,,,censored,censored,censored,,,,,,,,,,,,,,,
yDTvfYW59kSgeshIarh2820N6yQ2,30,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
fzriqNDOpbVAu4Pzatr7kAU7iIu1,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Kt99aDqHNUUxLm5dtt8W4kGcYvw2,29,male,women,,,,,,,3.36363636363636,,,censored,censored,censored,,,,,,,,,,,,,,,
5Au3neZ4AxNWM4yV9fditBYzGjD2,39,male,women,,,,,,,3.53333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
BILKRugn35X0eYPLDQ5IfSEOc2o2,28,male,women,,,,,,,5.27272727272727,,,censored,censored,censored,,,,,,,,,,,,,,,
25k2PvALP1gBuOI2hV4mAvWv4gf2,20,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
stKnItFGB6Y96D7iDdFZwm72n4u2,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
jcIbHMsBilgNo1kDim0iGKtnlF93,34,female,men,,,,,,,,80,,censored,censored,censored,,,,,,,,,,,,,,,
9wOuflEfXgf2dfwALvTafMoKPH43,21,male,women,0.933333333333333,31,28,29,22,30,,70,5,censored,censored,censored,0,1,0,1,3,0,0,1,0,0,2,0,0,3,3
XuOsGZMVmsT2RE8KXb6YVsAJrPq1,29,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
JHhIBZ6pXQYE3KCuhmtsfMKV9pS2,37,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2HhhZOy114Ywx3p8gtEdjSVW3O02,28,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
U5Nw32MZaWb21uMMHVuNF5SvJhx1,30,female,men,,,,,,,4.875,,,censored,censored,censored,,,,,,,,,,,,,,,
7De95T7HMxRLJyUF4dhIJMBj2g62,65,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
tCgZgz6p7NZnOKjDfNZ6lRig3um2,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
v91zS3yORPS7ylmrOIGxw7ezwon1,32,female,men,,,,,,,6.1,,,censored,censored,censored,,,,,,,,,,,,,,,
X8PrDANPUSMlT2UReRvqY52zpeN2,35,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
j3DX47p3SqO1Z035OSHMI0bj1l32,43,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
RlY9bo3cTKbNFqd4AtOZPDqReNm1,32,female,men,0.8,38,38,34,18,28,6.33333333333333,62,5,censored,censored,censored,0,1,1,0,2,1,1,3,0,0,0,1,0,2,3
1SyaSWiKkSXcGhbch1oYArNpgdk2,28,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
eC9ybiA9FzU0J4ii1NTE5KphQGf2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
YwzpsmR5VMeaHJTEMtxjI329NdP2,19,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
8u6VD04PnwQ0Ob1LioUBcSW9bIr1,24,female,men,,,,,,,,,,censored,censored,censored,,,,0,,,1,,,,2,,,,
46F7NjNuCIhKhb1NByJkdyuUIKA2,28,female,men,,,,,,,2.33333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
dndFaJnHCSW5wX86mWxecIUB6Eo2,49,male,women,,,,,,,1.61538461538462,,,censored,censored,censored,,,,,,,,,,,,,,,
WC0Hp79cq7W5ELRa4LetOwnGDWc2,30,female,men,,,,,,,6.30769230769231,,,censored,censored,censored,,,,,,,,,,,,,,,
LEnrrY9YWQUfHOIG7pvHHtTMQ2a2,44,female,men,,,,,,,5.5,,,censored,censored,censored,,,,,,,,,,,,,,,
Rf1VKQwVgwgLTU6wpdoACF7fBqh2,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
m4CTA1DGQicIeY6sfdlk0ngiqJ03,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
AyEII9kcj5TWMAx4J0KGWppFWde2,34,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
UhX4bfCizsN0hVNmzFrhUdKMrUg1,39,female,men,0.466666666666667,41,36,37,17,27,7.81818181818182,62,3,censored,censored,censored,0,2,1,0,,2,,,1,1,1,1,1,3,
6EUvoiYNPBMA6WRxSyRtLlDlkSe2,36,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
OSsHgF3PWfV3FVXHtGQNfhHOdW12,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
pgnCJi5d7ROJ5YGIcUYc5c11HHF2,36,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,2,,,,
Cb4CqoDtlcYuoCdZzJx3vzWb6XM2,24,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
24dVnjT0AKZGxXICphe80I5qGxu2,27,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
SPsXkrIMZsV9UkF4qa5EUigQQaj1,40,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Y9FQtmZCvAMprTcJzlOFg4r1ZRZ2,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
jzswoHpNbSdijp9iQXBDF90sJHO2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
NY6JNMTKIogy0cIHx2KYMVsezPi2,36,male,women,,,,,,,3.9,,,censored,censored,censored,,,,,,,,,,,,,,,
0ZCilWjDNUbE2Urfzw9H2vROzLj2,30,male,women,,,,,,,4.42857142857143,,,censored,censored,censored,,,,,,,,,,,,,,,
KzcWRNnvwSPGt8Se5O2ZyJKNlTX2,30,male,women,0.2,37,30,29,24,23,2.23529411764706,72,9,censored,censored,censored,0,1,0,0,2,2,1,4,0,0,1,1,0,2,3
RcgjyhnkKBNB0mWT7nJxTVQ2EnB3,39,female,men,0.733333333333333,34,36,29,32,21,,69,5,censored,censored,censored,0,0,0,0,,2,,,1,1,1,0,0,2,
xNu4lp8gxjYeJ9trl08r2gtplhf1,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
wp7dQrSpviTACeV70Gzi0sl6nT63,26,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
r8QRE8q5vCN9LYZFXX2rkQ09owG3,50,male,women,,,,,,,2.36363636363636,,,censored,censored,censored,,,,,,,,,,,,,,,
Q4LfCaTvE1aUuaF1bYbRAk1Cw052,26,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
vZDhd8Fo7FfhQIQD97t1AIeYgF82,29,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
BjtTsQv4yFe9NlDsgITW7RMdJCy2,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
cqQ9cjlCpxd5fGSnpCDIhGXerIe2,30,male,women,,,,,,,3.08333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
9SZb2So6rQXs3p1lOKcqjHsKTMY2,27,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
lRd5RuMr7UMPgPTmwERby06uzlI2,42,male,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
TayAkwbDAPdt6k3wTKGpT5hdpt13,29,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
slyWKK3elzewxGNk9Ps60R8VO1A3,35,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
koVT9TTuAYP4UwTyhf0TMLhK6qh2,31,male,women,,,,,,,6.29411764705882,,,censored,censored,censored,,,,,,,,,,,,,,,
eCBUqSN9C8bgHFn8nurzMRZZs1N2,39,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
cn5w7vJivCOIEHkKGkeU6mfnDij2,43,male,women,0.933333333333333,37,36,40,15,30,4,73,7,censored,censored,censored,0,2,1,1,4,2,1,1,0,0,0,1,1,3,3
ZJkcUchpNhPQlPye08Y4ZrWD7Iz1,28,female,men,0.933333333333333,39,43,38,21,29,3.42857142857143,63,5,censored,censored,censored,0,1,0,0,2,1,1,1,0,0,1,0,0,3,3
09XEvcNKdUYhQU1aARndRR3BqNU2,31,female,men,,,,,,,5.28571428571429,,,censored,censored,censored,,,,,,,,,,,,,,,
po3EOBbBHROktDJ1MT6kQi3nP5M2,44,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
MlDfWLcDbFRcJbKKogddB2bIRs22,44,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
OBAVhI1cGSa2j4jFs7M0sVHOV5k1,34,male,women,0.666666666666667,41,37,39,12,27,1.625,69,1,censored,censored,censored,0,0,3,1,2,0,1,2,0,0,0,2,0,1,3
JmwkAwBJ3qY15V4ZcIYwdGXfVnH2,26,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Az9hqWKqulZ49eNrkunWbgk91tB2,42,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
W0Qhr15OwWXmb259CGgk3O725mM2,35,female,men,,,,,,,7.125,,,censored,censored,censored,,,,,,,,,,,,,,,
2m034aixumSy3PUQgw586TKl9wT2,27,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
UeIXdgZQfTNoMR8IJNCCzXSQ5dB2,23,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
UIdLlLWhApMUtuWcBd9AchBgzTY2,37,female,men,0.933333333333333,38,29,38,24,30,6,65,9,censored,censored,censored,0,2,2,0,4,1,0,2,1,1,1,1,0,2,3
tKkSKByV1iMR5FG2hABAtvfyryw1,50,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
XPDC9BJ9d5TLWJmRw7b2P2eQV0w2,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
awH2M8alhPNwokFpGkCYBhxsLr53,28,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
gCP5zj8y7Jbo60aayxNVzr5BU902,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
DckvI4BLz8MUkNTOiG7ceJNx2W73,28,female,men,,,,,,,7.85714285714286,,,censored,censored,censored,,,,,,,,,,,,,,,
leYejcwUGzZ29E7G7RoNt4BPpYl1,28,female,men,,,,,,,6.66666666666667,,,censored,censored,censored,,,,,,,,,,,,,,,
XFHTiK6GjAUiw3DHH9xzXNrfWuo2,26,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
RG2qtNHHZPSkvNIxgGTXh0v2M9R2,35,male,women,,,,,,,3.66666666666667,,,censored,censored,censored,,,,,,,,,,,,,,,
eTNmaP2QtzPN6oyIrbOCGnnhLfb2,38,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
OjnSf7UBscYI0oc46pSV4Zzch7x1,37,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
6Nnv3zsuuNdFSkBw5TtwHAr8BSD3,35,male,women,,,,,,,4,,,censored,censored,censored,,,,,,,,,,,,,,,
FlqAFdqssVdUxg4HZIq33LsqdMK2,28,female,everyone,,,,,,,4.66666666666667,,,censored,censored,censored,,,0,,,,,,,1,,0,,,
6B4yqO340iMC7gHKIEhh7wa4yz12,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
0IEcaKRjwJbV4BnhKRIEOET1ADZ2,28,male,women,,,,,,,2.58333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
dE4faALm3Kf7SDzQ6KElDFN1wDG3,38,female,men,,,,,,,5.1,,,censored,censored,censored,,,,,,,,,,,,,,,
FZoqOg2dLwOXNsHgWm5L2vOYTqW2,40,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
KPl13ljktogTGOhgy2uqS5uU98q2,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
77dFxQvHbzOdMy8wPKT40IjZVBT2,32,male,women,,,,,,,4,,,censored,censored,censored,,,,,,,,,,,,,,,
rKY9BpvtXceu58fjxEAhfwWYlhJ2,22,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Dz3b9PbdEzUlF9n9kiGOaxEn7Mz2,41,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,0,,,,,,
YXc0LufMaMbmXy9Rvyf8yM7tjLz2,30,male,women,0.2,33,37,31,18,27,4.22222222222222,68,5,censored,censored,censored,0,1,0,0,2,3,1,3,0,1,0,1,1,2,4
LquUPGnzpagTKf0fcQUGkDp54Gg2,29,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
5qjMGCfveGbyg1S9JnJ1SsxKpIj1,35,female,men,,,,,,,4.94117647058824,,,censored,censored,censored,,,,,,,,,,,,,,,
TuQAVwTyCMYi8D2NQPWjzPHYraB2,28,female,men,,,,,,,4,,,censored,censored,censored,,,,,,,,,,,,,,,
9LLztOjmOibvSylvT3B6yJZTYvk1,37,male,women,,,,,,,3.58333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
8U5TXdYhdrRbuINoW0g6MjBUBY83,40,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Y6MUGCW811OGZSHo18KOa5rgGTv2,38,male,women,0.733333333333333,29,31,30,22,23,3.63636363636364,68,4,censored,censored,censored,0,2,0,0,3,0,1,4,0,0,0,2,0,2,2
ohLq9eWZuAcnNm1siLnSTPfmovw1,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
k2knagU0LOeIrMc5CwiUA5RoEXn2,36,male,women,,,,,,,,72,1,censored,censored,censored,0,1,,0,4,2,1,4,0,0,0,,1,4,
2r07aYRlMsZIudd70Gyf4mq6Izw2,30,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
xwHMBdm7NKSiKyPGErk5umUJRnG2,26,female,men,,,,,,,3.25,,,censored,censored,censored,,,,,,,,,,,,,,,
YaC4mOqm1xU4XJjOqEddexcC9gS2,32,male,women,0.8,29,35,35,22,29,5.375,71,6,censored,censored,censored,0,2,0,0,4,1,1,3,0,0,0,2,0,3,3
ZMDvS25kIEhAhZnFZpSJP9A3dxb2,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
QNCNI2N8JpUEFyl1a2KfTU06xeD3,31,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
QHHbs6oJZXP5gqDvDCUbM3DZC3v1,25,female,men,0.733333333333333,38,44,34,23,30,4.125,64,5,censored,censored,censored,0,0,0,0,3,2,1,1,0,0,2,2,0,2,2
2BpuailH9MdGmoDKfRFhKtLxXsc2,34,male,women,,,,,,,2.25,,,censored,censored,censored,,,,,,,,,,,,,,,
2bvksUkHYpcxY6K8NTl2QNrAh1v2,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
vyIruVPI8ud795Ifm2BdRpUFQpE2,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
z20gx2DbROMEsGJ4fqB2XddeDz72,46,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
P9VBUzjp3JMwB4JpgNk7lwHEi6q1,40,male,everyone,,,,,,,2.53846153846154,,,censored,censored,censored,,,,,,,,,,,,,,,
UCZLkwWGmkZXGJBrUpbs7dkXnIC3,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
XGJ89eUPW6Vem95uMZm5Lq2Z6Ol2,32,female,men,,,,,,,6.08333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
QgT14Dn0HFS0wC3Cwfh2q5B3lxr2,43,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
3DnChJHDcNVHKZyyLLa3YXpvAwH2,31,female,men,0.733333333333333,39,30,33,22,29,4.7,62,4,censored,censored,censored,0,1,0,0,2,0,1,3,1,2,2,2,0,0,3
JOdspCCqeDeCxoCdAIfo78dl1Ep2,37,male,women,,,,,,,4.92307692307692,,,censored,censored,censored,,,,,,,,,,,,,,,
rwilso6WBtgDTSKTWCzumre1eey2,26,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
pozmGMCbIHQyPp2lS1uI1ICFF6m1,44,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Hklygk9rPSWaseDC3243gVLPvo63,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
gomheyJN1lSfoTsRB7ceFurchMZ2,22,female,men,0.6,35,36,27,25,20,,64,4,censored,censored,censored,0,1,0,0,2,0,0,4,0,1,0,3,0,0,3
1Qh0BAufqsS0KE6vxZwxVLUqiwL2,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
E1ugL7ckpHYWKfc6HzKblipNY893,45,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
JilT0JbuJIMXGsNgVRVIkQMrKwv2,41,male,women,,,,,,,3.44444444444444,,,censored,censored,censored,,,,,,,,,,,,,,,
zsiYN3gTfSO9yUmaGl4BUshhcwv1,23,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
hWdcRzxYHrf7Vx9rgInz79zljNt2,32,female,men,0.666666666666667,41,38,37,22,30,,63,7,censored,censored,censored,0,1,0,0,2,1,1,3,1,2,1,2,0,0,4
ca64eguRhYRkm93qIyMwaDWW8ls1,39,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
JAP2ZOlTqtUHtMzlldlW0HnfBTY2,29,female,men,,,,,,,5.13333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
9b5DoahZK0TY9Zo73RKjgypYd3x1,32,female,men,,,,,,,4.69230769230769,,,censored,censored,censored,,,0,,,,,,,,,,,,
LIHgLbkKsLcXywhgzrsPI3uTqPg1,39,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
0zPt30HpNcgMQXKUI6efirOh5un1,36,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Z3ITnzFEu0f8wD0F3396RYP2lqi1,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2Ocoz7WfdBf5b1IptTBkRMIxfXJ2,28,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
ZpOl8fB6kMUYgADc1dpTBnb0uK73,40,female,men,,,,,,,5,,,censored,censored,censored,,,,,,,,,,,,,,,
VcbulKYFMaPvhCurSrZOXtZjhcf2,31,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
mu4gJ32f05dUvtVcnbsHeJyD1eW2,35,female,men,,,,,,,6.76923076923077,,,censored,censored,censored,,,,,,,,,,,,,,,
KlwXqUQIuKeRJQdWEs51uRxAE173,40,male,women,,,,,,,,,4,censored,censored,censored,,,,,,,,,,,,,,,
7SVDi0iFSjasgxCiAJEckrrYKmc2,39,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
wZlUHOAFhVWMgZ3nFSDBaYuWtnT2,47,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
3MVFDCNqEUTZKFCds3ZfKkLeRvj2,20,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
w2taAKbcDEMyEiEyTFdS4ZH7boT2,46,male,women,0.933333333333333,35,40,36,20,30,,57,9,censored,censored,censored,0,2,3,1,4,0,1,1,0,1,2,0,0,3,4
Hru9Syq6iif4j2tP1DBMLoGL9SQ2,41,male,women,,,,,,,4.8,,,censored,censored,censored,,,,,,,,,,,,,,,
fAJ6V5xGGZN27aOobGFLNRSEV2P2,49,male,women,,,,,,,2.92307692307692,,,censored,censored,censored,,,,,,,,,,,,,,,
0DBM0XTThLU8qTAHKtepfbfawvE2,39,female,men,0.666666666666667,34,39,38,21,30,,65,6,censored,censored,censored,0,2,2,0,3,2,1,3,1,1,1,2,1,2,3
sVI8Zo6jLie1yApXnPfQfnY5fzO2,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
ZO6VDL2D4yWHeYp6PkTWCdjxYIo2,34,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
UPcL4O1Z6bbpS8u8ARNKUTjLJUb2,38,male,women,,,,,,,4.5,,,censored,censored,censored,,,,,,,,,,,,,,,
FOZ1GY22uQUnMteQFrmlrWB3C112,27,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
oKfjU0NR3FQaTokU8Go5ZjFRqKG3,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
CsG6LHg1bDR97wj74F9mf6FLj2H3,27,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2rYR86LI1bfAzLDkNgKTreRyIbx2,27,male,women,0.733333333333333,35,42,39,25,28,2.25,65,5,censored,censored,censored,1,1,0,1,3,0,1,3,0,2,2,2,0,0,3
fz92AaRUwyfwJuSkLvTeqgIzMuV2,29,male,women,,,,,,,4.625,,,censored,censored,censored,,,,,,,,,,,,,,,
vQPQ2aHbVdUDCiFYKnbG1WIn3Ov1,29,male,women,,,,,,,,,,censored,censored,censored,1,,,,,,,,,1,2,,,,3
vzc8FM1nz8ftg1RvbiELk7HjNrD3,34,female,men,,,,,,,7.53846153846154,,,censored,censored,censored,,,,,,,,,,,,,,,
vEDJzJYxxQegVlNKY0951cb367U2,30,female,men,,,,,,,7.11111111111111,,,censored,censored,censored,,,,,,,,,,,,,,,
1jiLuness5bD2vbq0ImapNBhL3c2,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
AF0lldissnRStLrOKyXAzY95zNq2,30,female,men,,,,,,,6.76923076923077,,,censored,censored,censored,,,,,,,,,,,,,,,
M7m7HBaKxEXsOIFeRjd8RAiHeFq2,27,male,women,0.666666666666667,33,32,34,16,29,4.75,70,7,censored,censored,censored,0,1,0,0,3,2,1,3,0,0,1,2,0,4,4
ts8xvPT2LFgYskeP4xkeIh8Ylq43,46,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
41uA8jBmvnNBJ1buL1rBGrGuVR73,24,male,men,0.666666666666667,42,38,22,29,25,3.8,70,5,censored,censored,censored,0,2,0,0,1,3,1,2,0,0,0,0,0,3,2
yzOiRdsxIYfWtfUUSrUNitCYnfc2,37,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
6gx2yW7qRsRpUbESC2a6JMkB6Dq2,31,female,men,,,,,,,5.83333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
8ArRQoxVDTeQYxy1QGy78Tnnii32,34,female,men,,,,,,,4.41666666666667,,,censored,censored,censored,,,,,,,,,,,,,,,
azjr4k6INeaLK4kEiAT0d1y5m6I3,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
JqTXEjXyNad6kjd0A2hjaT7RQai2,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
mlfd3afIzOUTBubN3Dqkw7cDubh2,32,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
zQawkY0ikEdSI84OQpBzsmI0bvo1,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
e54i0R0IVHPmM2iDwDtuDjOPdMr1,34,female,men,,,,,,,4.28571428571429,,,censored,censored,censored,,,,,,,,,,,,,,,
XHngNmu0JsUhuoIaaPGSC8Cc8Oj2,19,male,women,,,,,,,,,1,censored,censored,censored,1,0,3,1,,,0,3,0,0,0,0,0,2,4
pPRHkc6ixjcOkHpBCB2PtfI1MHE3,31,female,men,0.733333333333333,41,41,31,13,24,,64,6,censored,censored,censored,0,2,0,0,4,0,1,3,1,1,1,2,0,0,3
Hteb941YfgT9CyCMDh6WB2hOcqc2,27,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
mKQKN4cdsJd07qsb8S3uIUFWBqq1,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
sLleL8F8S7YKSVhuwJyY682wdPa2,39,female,men,,,,,,,5.44444444444444,,,censored,censored,censored,,,,,,,,,,,,,,,
bZiYEsaWmeMJNBagCnQEH4TRPYJ3,48,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
